baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tx_name
1.3500176425000001	-1.2340947027880858	2.1732661045388766	-0.5678525516091532	0.5701350926709599	NA	l(2)gl-RB
0.6360023915	-2.258804576498436	2.960987448645785	-0.7628551676338602	0.44554977587828165	NA	Ir21a-RB
0.144866247	-1.6774603189503987	4.990298462836522	-0.3361442870486985	0.7367620632327587	NA	Cda5-RA
8.02650985	0.6220924373518539	0.8308974994272497	0.748699373605856	0.4540384213016467	0.5298908115901919	dbr-RF
228.98158067399999	-0.19418967103203397	0.2150776860824287	-0.9028815335013909	0.36658877240169235	0.44887488654771124	dbr-RC
30.5921965015	0.4895750211952686	0.44378254012734114	1.1031867568624658	0.2699460711734602	0.3559529854161423	asRNA:CR44987-RA
13.749280091	0.607604437761221	0.6266545949385369	0.9696002274120652	0.33224579953014316	0.41624899904153	galectin-RA
465.661363106	1.2272372768518844	0.16251490899717888	7.551536560089931	4.3015275533158674e-14	8.571974705234944e-13	net-RC
54.4878527285	0.7910322043906937	0.33630878857319974	2.352100900326369	0.01866771035766058	0.048361738373665	Zir-RA
57.009432269499996	0.7100219841333409	0.3287701331509185	2.159630430320788	0.030801290750221984	0.07062683728725659	CG11377-RA
93.53810233600001	0.5762968870280855	0.26055908377859527	2.21177046937186	0.02698252853108727	0.06373873902993259	Nhe1-RB
109.48988702199999	1.8529475178430193	0.2647443025393585	6.999008099777893	2.5778096044349007e-12	4.604662492896021e-11	Sam-S-RH
546.8992456395	-3.7423479393665446	0.16667739114225316	-22.4526428792768	1.2058510696729486e-111	2.6820461694822514e-109	Sam-S-RF
464.667388012	-0.12023891403420091	0.15368613976227968	-0.7823666741853583	0.43399911323364704	0.5118425655685336	CG4822-RA
5620.126769588	-0.4190144199912361	0.11618623341112497	-3.6064033378942035	3.1047043600975177e-4	0.0019407920727898809	CG3164-RB
1159.090946914	-1.1304956254383312	0.12830222383679674	-8.811192757471972	1.2382124244668389e-18	2.964400925937102e-17	Gs1-RD
1.352119354	-0.18506288361091794	2.117376579286901	-0.08740196969272429	0.9303520037837235	NA	ovm-RB
1.352119354	-0.18506288361091794	2.117376579286901	-0.08740196969272429	0.9303520037837235	NA	CG31975-RB
75.188772393	0.6672986885370549	0.2867697562300688	2.3269493174925198	0.01996796290697249	0.05089800526564707	CG11454-RA
28.710712191	0.3877076537693634	0.44924826042991417	0.863014257191205	0.3881296281979555	0.46974790002192435	ND-15-RA
31.276855367	0.6613231750532019	0.4281624833597348	1.5445612372758253	0.12245242829979115	0.19680873965665732	CG33635-RA
1237.3332296965	0.2172665424537263	0.15847879014605853	1.3709502845995185	0.17039045443927073	0.2523828535679424	spen-RA
101.8300436375	0.3518975111755785	0.25026363090833487	1.406107271353661	0.15969227351371434	0.24047453988917983	spen-RH
0.8766714124999999	1.0993628685086656	2.368119269368481	0.4642345859555624	0.6424796844171138	NA	Tbc1d15-17-RB
8.8686665865	0.762575771700315	0.7982207698927339	0.9553444366059167	0.3394035426551271	0.42364001205776636	Tbc1d15-17-RA
