baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tx_name
2.5295444925000004	0.7832554599806923	1.7296544106202212	0.4528392811716832	0.650664475811752	0.7053564547250799	l(2)gl-RB
0.5449874385	-2.9072399615580973	3.532983122950998	-0.8228853239269833	0.41057320928844176	NA	Ir21a-RB
0.144866247	-0.9763306619263241	4.990297433961493	-0.19564578561628432	0.8448874210003114	NA	Cda5-RA
7.026777781	0.29433963566139215	0.9535756974291331	0.30866939714900465	0.7575730253188947	0.7987256408232392	dbr-RF
227.137675359	-0.2151512126414817	0.21841431663820793	-0.9850600269847174	0.3245945865791274	0.3929040464275766	dbr-RC
32.9037667625	0.6657421634340731	0.46130072394054233	1.4431847358641507	0.1489684382423849	0.20397416044309175	asRNA:CR44987-RA
18.768488610000002	1.2929212249712052	0.5908184186118098	2.188356327835987	0.028643656822362397	0.05082459260531765	galectin-RA
402.367209704	0.9177274961717862	0.16004002957370544	5.734362200608895	9.787996434300136e-9	1.0565672863326723e-7	net-RC
67.0161616925	1.2390306419689863	0.3294201109649981	3.761247722063444	1.6906788615089196e-4	6.347093582034438e-4	Zir-RA
68.0921627545	1.105861619515338	0.32595011552076586	3.3927327123308992	6.91991251218418e-4	0.0021518907101819784	CG11377-RA
110.256678314	0.9550084809181313	0.257043146175983	3.715362557320593	2.0291253803499207e-4	7.382044320017255e-4	Nhe1-RB
122.267443701	2.058963501939641	0.27098457798081377	7.598083689048236	3.0054795425715184e-14	5.833295269818613e-13	Sam-S-RH
572.1209752275	-3.007860542855566	0.160306909413186	-18.763137246336026	1.512057806874579e-78	2.166366457849397e-76	Sam-S-RF
367.225549894	-0.9538714056034481	0.1653813869551985	-5.767707135397589	8.035728968478524e-9	8.831456662707221e-8	CG4822-RA
6085.762812214	-0.16316678949804445	0.10407682282269962	-1.5677533678752638	0.11693870155725752	0.16594218769515384	CG3164-RB
1129.451110882	-1.2502559234615307	0.12998439179128043	-9.618508085717718	6.679287084807101e-22	1.971265251995504e-20	Gs1-RD
2.047274581	0.9863971689359977	1.7523392527218382	0.5629030836374102	0.5735008803138959	0.6341828426709936	ovm-RB
2.047274581	0.9863971689359977	1.7523392527218382	0.5629030836374102	0.5735008803138959	0.6341828426709936	CG31975-RB
87.320129056	1.0060911325936872	0.2846367285134608	3.534649719479572	4.083160424890127e-4	0.0013536097664339167	CG11454-RA
