baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tx_name
342.3838625085	-0.2981909210263291	0.20119390310171967	-1.4821071435528026	0.1383117883308877	0.27451134912504804	l(2)gl-RB
0.379398483	-0.1412039239342683	4.26289641146286	-0.03312393975949621	0.973575752055088	NA	Ir21a-RB
5.90686703425	1.1531990629617588	1.096772841805722	1.0514475003439516	0.2930531095177177	0.4596288235915167	Cda5-RA
74.445102488	-0.2325538060075822	0.32561043462442757	-0.7142087024201766	0.4750981364723445	0.6305054860126135	dbr-RF
13.367545397	-0.32083032280580226	0.7085153446418538	-0.4528205708346066	0.6506779497501738	0.7714170699917807	dbr-RC
7.34737098225	-0.49374814088476454	0.943882203440591	-0.5231035600469838	0.600902188234095	0.7343081241558208	asRNA:CR44987-RA
274.37582466525	-0.7157984052425707	0.20443163292926894	-3.5014072674859906	4.6280800191341115e-4	0.0033381156808101947	galectin-RA
2.18464235575	-0.4337424604473576	1.741566237110934	-0.2490530943955875	0.8033197116198192	NA	net-RC
59.39671344175	-0.47063068139799374	0.36215442855714597	-1.2995303778916258	0.19376197526713018	0.34938888551508723	Zir-RA
255.48320366625	-0.8101441039163857	0.2100817523925042	-3.8563278090081847	1.1510311062103581e-4	0.0010628863557084597	CG11377-RA
69.64858147525	-0.5726875304949576	0.33286873645135995	-1.7204605533107518	0.08534875813680415	0.1956803608637999	Nhe1-RB
346.47046155600003	-0.39579320148650543	0.20985191972081252	-1.886059474762345	0.05928694052544606	0.15086140268585224	Sam-S-RH
660.6701218410001	-0.03928651189929001	0.17873589613602156	-0.2198020249351154	0.82602534252917	0.8899364221476381	Sam-S-RF
710.8257514855	-0.11975095047758462	0.18125035705284043	-0.6606935976554975	0.5088088304766241	0.6600499333315736	CG4822-RA
598.055654393	0.2062001947141735	0.18430773328748112	1.1187821098778572	0.263233105696912	0.42973766699263816	CG3164-RB
277.2608632115	-0.12357623586296695	0.2051853268129926	-0.6022664377730833	0.5469967976856935	0.6896916144732658	Gs1-RD
11.22630799075	-0.4774909069052154	0.7738775734840001	-0.6170109113713547	0.5372275287073018	0.6805528513479864	ovm-RB
286.8574849885	-1.2945537574612864	0.19696415876062545	-6.572534645933141	4.9465872444711936e-11	3.350478751347125e-9	CG31975-RB
170.3810481115	-0.12926007794930797	0.23484336767376787	-0.5504097442890927	0.5820383666773656	0.7206678294533789	CG11454-RA
253.54497796775001	-1.1067983067726623	0.21443096209046306	-5.1615601403016225	2.4490018622959936e-7	5.845950703943294e-6	ND-15-RA
83.522090867	0.1535870232785334	0.3391728892845509	0.45282812433065883	0.650672510211733	0.7714170699917807	CG33635-RA
16.9602260435	0.5268938181877802	0.6555268876625098	0.8037714823057651	0.42152896236810006	0.5841733278337623	spen-RA
16.9602260435	0.5268938181877802	0.6555268876625098	0.8037714823057651	0.42152896236810006	0.5841733278337623	spen-RH
59.411652785	-1.2345780632733967	0.3679907058697511	-3.3549164247381045	7.938896532873986e-4	0.005158812580343485	Tbc1d15-17-RB
59.411652785	-1.2345780632733967	0.3679907058697511	-3.3549164247381045	7.938896532873986e-4	0.005158812580343485	Tbc1d15-17-RA
17.372481373	-0.14267996687286083	0.6454656794302099	-0.2210496567359131	0.825053768677631	0.889602781591974	lncRNA:CR44218-RA
77.47872257175	-0.11373237777097693	0.3160231014182742	-0.35988627812511015	0.7189321789348642	0.8192021483625388	Rpp30-RA
0.25	-1.863289008717871	4.973520073249386	-0.37464189975622536	0.7079268073311111	NA	CG17075-RA
187.8177521705	-0.07155083791043655	0.2253504681571341	-0.3175091602673975	0.7508572899044901	0.842314012236207	mbm-RA
132.821358067	-0.7697075116069859	0.26292849792084655	-2.9274404170471584	0.0034176453841639363	0.017055088953452792	CG17078-RB
55.4878079975	-1.170993709345993	0.37225482969989254	-3.145677680770547	0.0016570250935435292	0.009385796696116616	smo-RA
69.37583840025	-0.534900257783933	0.3372046966235372	-1.5862776027141388	0.1126763506980761	0.23707860417317503	CG3625-RB
49.91131854475	-0.730668078253981	0.38929894784237085	-1.8768817185445674	0.0605343070050324	0.15314699587646624	CG3625-RA
134.8028866395	-0.32479732113646825	0.2532546703972681	-1.2824929176112516	0.19966978783644224	0.35747004363167134	CG11562-RA
452.57317479775	-0.4166878677810127	0.18634414613060676	-2.2361199771146034	0.025343913194326963	0.07927031538663251	U2af38-RA
1041.8176746705	-1.308889587248666	0.16696873340922525	-7.839129880926246	4.536791058511523e-15	7.404465034566016e-13	Stip1-RA
134.31769992675	-0.3772915098979085	0.27714827588758495	-1.3613345011424245	0.17340800468339027	0.3222927375180172	Ent1-RA
