baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tx_name
323.218357046	-0.4901078245006152	0.21498510473530147	-2.27972921707323	0.022623753346058376	0.05541981652993708	l(2)gl-RB
0.36036860025	-0.27107252850718155	4.4597470265546235	-0.06078204142368106	0.9515327927417321	NA	Ir21a-RB
2.28750452025	-1.894198079697918	1.8972505105394495	-0.998391129255428	0.31808973343485636	NA	Cda5-RA
64.45760173025	-0.729337918406687	0.36168868661032044	-2.016479766735054	0.04374983188074611	0.08903427324900147	dbr-RF
11.28732064775	-0.9400122051393237	0.7955872804890476	-1.1815324706567683	0.23739126211380343	0.31943606703399857	dbr-RC
6.14972512525	-1.2158470211430803	1.0682942331716874	-1.138119989221808	0.2550703823710516	NA	asRNA:CR44987-RA
258.60254758825	-0.9515573980221059	0.2185341617383775	-4.35427299078888	1.3350924937893469e-5	2.0353254421227724e-4	galectin-RA
3.231503227	0.664172258356981	1.4581023805720845	0.4555045428952622	0.6487463000503763	NA	net-RC
61.17844794	-0.3674510431472159	0.36481310422251745	-1.007230932480675	0.31382381158457523	0.3950751054954624	Zir-RA
260.46429117549997	-0.7350525898748443	0.2242355014606038	-3.278038424276838	0.0010453116547283117	0.005975532657193651	CG11377-RA
67.68150580725	-0.6785905627987886	0.35146494103926595	-1.9307489412520833	0.05351410734487813	0.10271105803221821	Nhe1-RB
277.7604991885	-1.2852886261086605	0.2380558178073749	-5.399106133791966	6.697374618933291e-8	2.109354082363085e-6	Sam-S-RH
470.39680147625	-1.30668892094079	0.20750885433219135	-6.297027301056619	3.0340785904249633e-10	1.6183383707315084e-8	Sam-S-RF
572.035071172	-0.8759156650117774	0.20385650419336837	-4.296726604224148	1.733387625678099e-5	2.502824859504578e-4	CG4822-RA
500.49135643725	-0.318184707936712	0.20858566660478572	-1.5254389868484457	0.12714964075843513	0.19671759625176374	CG3164-RB
215.92180496125	-1.0201203236742427	0.23675444880135899	-4.308769397318236	1.6416542608791767e-5	2.4182408199231346e-4	Gs1-RD
11.07770634725	-0.5234828967770135	0.796778595681527	-0.6569991960304241	0.5111814334126041	0.5836559977821765	ovm-RB
368.76132538999997	-0.3049386231671803	0.20441435907546124	-1.491767136840958	0.1357602019401282	0.2067982440423786	CG31975-RB
150.98851168024999	-0.5219949660832294	0.26036126117251096	-2.004887223746256	0.04497510487553848	0.09096799499902493	CG11454-RA
286.67352612175	-0.606262844868522	0.23257928315340218	-2.6066932387466752	0.009142122262368367	0.02856211461658214	ND-15-RA
66.8789002805	-0.5394451907627464	0.38001296840899274	-1.4195441619301876	0.15574043135197585	0.2296279143304681	CG33635-RA
13.915468587	0.01357386504554751	0.7150263752412104	0.01898372635690318	0.9848540875574832	0.9881840688225669	spen-RA
13.915468587	0.01357386504554751	0.7150263752412104	0.01898372635690318	0.9848540875574832	0.9881840688225669	spen-RH
69.37810007	-0.5858076292409838	0.35068644929941667	-1.6704598378730635	0.09482841917690267	0.15762632933803325	Tbc1d15-17-RB
69.37810007	-0.5858076292409838	0.35068644929941667	-1.6704598378730635	0.09482841917690267	0.15762632933803325	Tbc1d15-17-RA
18.5566815815	0.04988603566694525	0.6421808930043146	0.07768221728548079	0.9380808399051551	0.9510218692723323	lncRNA:CR44218-RA
66.53202493325	-0.6145696532830044	0.3499039529022489	-1.7563952855791085	0.07902093727876737	0.1374693414986966	Rpp30-RA
0.25	-1.9635118204721962	4.973520363749997	-0.3947931599483234	0.6929955433260515	NA	CG17075-RA
137.005355069	-1.242912367194675	0.2758295490826411	-4.506088529413818	6.603354628000484e-6	1.1740480513332045e-4	mbm-RA
137.06756190075	-0.6500522230454027	0.27657234688257215	-2.3503876304792093	0.01875386927079821	0.04814536600274713	CG17078-RB
68.588646136	-0.3476024243300695	0.3475875852019948	-1.000042691766641	0.31728984798851656	0.39832201777426773	smo-RA
67.14306583449999	-0.651063936553448	0.35258483719685246	-1.846545477478803	0.0648130424581952	0.11783217779508055	CG3625-RB
47.1627793415	-0.9558209185200864	0.4150423922052882	-2.3029476903345296	0.02128178643551223	0.05281716153263711	CG3625-RA
118.50640302825	-0.7859201832279656	0.2831514671287682	-2.7756175562055425	0.005509697689150995	0.019424914987230642	CG11562-RA
408.51410799875	-0.7903490733337435	0.20236735597059474	-3.905516626152818	9.402429313487506e-5	9.611695128192638e-4	U2af38-RA
1299.64248237375	-0.4124500279631402	0.1728990922813994	-2.3854956236083824	0.01705612531587326	0.0450516025715598	Stip1-RA
134.68611975625	-0.3663400761118991	0.2840809025828832	-1.289562490055156	0.19720260638853057	0.27604191294259073	Ent1-RA
67.5778460375	-1.0440009146025728	0.3557375751053541	-2.9347501857046865	0.0033381632220739845	0.013733004555549495	RpI135-RA
193.44125578199998	-0.5803861306022741	0.2537388073316853	-2.2873368748974925	0.022176167724687973	0.05452534324575697	AP-2alpha-RA
89.5013389815	-0.5264553214058278	0.31817361127502536	-1.654616545024428	0.09800230523898294	0.16144140643851387	ebi-RA
7300.73992459375	-0.48995178463722455	0.16398190822171876	-2.9878404877126092	0.0028095614829119027	0.012058688934444726	RpLP1-RA
186.80088750875	-0.8194678365992122	0.2503123670719669	-3.2737808610295644	0.0010611887301580812	0.0060328406563257015	CG11885-RA
153.26729688125	-0.6351355836739664	0.2731054605395426	-2.3256055826170705	0.020039601492173844	0.0505339602982728	ex-RA
414.1550319465	-0.7858706762361639	0.19107433978225344	-4.11290535993339	3.9071058853050206e-5	4.812215703055383e-4	crq-RC
414.1550319465	-0.7858706762361639	0.19107433978225344	-4.11290535993339	3.9071058853050206e-5	4.812215703055383e-4	crq-RD
414.1550319465	-0.7858706762361639	0.19107433978225344	-4.11290535993339	3.9071058853050206e-5	4.812215703055383e-4	crq-RB
1.9537617175	-1.0007420169681953	1.9840017777986743	-0.5044058065706759	0.6139762384973173	NA	shv-RA
7.72245403725	-0.7766615131002483	0.9758721543028666	-0.7958639968112132	0.4261110895578765	NA	CG4133-RA
41.194821685	-2.4607431301354734	0.48769612687269115	-5.04564829315905	4.519861698929823e-7	1.1957746110688739e-5	CG4297-RC
219.79081690075	-0.4446525962554931	0.24753957492118236	-1.7962889222746397	0.07244857874377467	0.12822448483043233	MED15-RA
274.33036984925	-0.49315112618195467	0.21987340301840463	-2.242886676660365	0.024904123138239233	0.059469740059986884	ush-RD
748.8984012095	0.09336217892291011	0.1754770454209554	0.532047816846595	0.5946928780007452	0.6589543801469139	cbt-RA
2.6761292172499997	0.3725282261787415	1.6360449089014075	0.2277004892420047	0.8198790920690289	NA	lncRNA:CR46258-RA
274.33036984925	-0.49315112618195467	0.21987340301840463	-2.242886676660365	0.024904123138239233	0.059469740059986884	ush-RB
274.677872554	-0.4928046315259018	0.22005442807759032	-2.239467007462994	0.02512554569296623	0.05982014370528389	ush-RA
39.90051818375	-1.120116535733465	0.44601818030261414	-2.511369682225709	0.012026368046664987	0.03507160417135901	Ets21C-RA
24.70109494375	-0.596652493447111	0.5533521201855265	-1.0782510298272046	0.28092174445960405	0.36310658937967977	rempA-RC
1408.8533771575	-1.0699031366713425	0.17925999044601065	-5.968443566293589	2.3952746277418435e-9	1.085092218348257e-7	Tspo-RA
116.87261242174999	-0.884369444027932	0.32256019382295853	-2.741719099143802	0.006111858423007313	0.02105090925870626	CG2794-RA
122.38568469399999	-0.7017232629806511	0.327595872091364	-2.1420393929290595	0.032190312224486435	0.070898010340577175	Nle-RA
143.9185506705	-0.7891532737378366	0.2659798467445465	-2.9669664201880623	0.003007538044017456	0.012678047560950576	Sf3b1-RA
164.186721029	-0.6873615615859392	0.25794117480040646	-2.6647996858889087	0.007703419385527131	0.02499555349722502	Ipk2-RA
102.003476568	-0.3208755903137444	0.3005286502173228	-1.0677038281764752	0.2856541310760939	0.36742832029118727	cold-RA
22.24733322625	-0.5104184783782191	0.5735210174864467	-0.8899734496483055	0.3734801425816617	0.45424745550480145	Ptth-RF
0.17411949875	1.1176635426283699	4.990796076279681	0.22394494296018533	0.8228001442750816	NA	Gsc-RC
122.506113718	-0.6741223712240486	0.2752546756721947	-2.449085994916475	0.01432192498329028	0.03975166039224272	CG13689-RA
0	NA	NA	NA	NA	NA	ds-RB
0	NA	NA	NA	NA	NA	Eaat2-RA
0	NA	NA	NA	NA	NA	GABA-B-R3-RD
0	NA	NA	NA	NA	NA	Pkg21D-RA
82.92172401175	-1.3751851878746193	0.3512379949328498	-3.9152517885701097	9.03099109652083e-5	9.303890204421926e-4	Nnf1b-RA
37.04168973225	-0.42827175913898446	0.46301200748819504	-0.9249690120615364	0.3549820266048456	0.43648468562268994	Saf6-RA
29.1321790505	-0.23008575008604948	0.5119851590505334	-0.44939925702678385	0.6531436671838672	0.7093419071845808	Pex12-RA
246.74036082425	-0.4197069447814944	0.22850627711145613	-1.8367414238549706	0.06624807691600569	0.11984813477091401	PGAP2-RA
111.91067304925	-0.7704029191336581	0.2871299025645858	-2.683116290754032	0.007293962238053016	0.02405790582719109	Clp-RA
32.428864431	-1.0749827338835152	0.48997706433483096	-2.1939450070848916	0.02823936326620056	0.06494268033471853	CG3862-RA
10.40195654925	-0.7640615683654911	0.8209540047952256	-0.9306996054621532	0.35200897384433966	0.43339302922681733	dock-RD
11.984850363	-0.4717661690334483	0.7680317638748867	-0.6142534608898019	0.539047850820253	0.6091933156104006	drongo-RI
117.471317376	-0.728947345574615	0.2884515360422075	-2.5271050921633926	0.011500708286009608	0.03386717925363649	CG4291-RA
320.43077727125	-0.6527084821864587	0.2050079898673998	-3.1838197262879064	0.0014534550010262296	0.007498558016214885	kraken-RA
0.16125360325	1.0617545758638185	4.994679946635918	0.2125770994754019	0.831656835157945	NA	CG13950-RA
113.09280887624999	-0.5788741652199721	0.2859092676426298	-2.0246778636904197	0.042900453102157114	0.08792798166026251	dbe-RA
30.005300849999998	0.021699129142061124	0.5234913930881026	0.041450784919417394	0.9669365270484761	0.9742287397711993	PNUTS-RB
0	NA	NA	NA	NA	NA	CG4341-RA
76.39150744025	-0.15501179387526953	0.335636651301361	-0.461844060457175	0.6441931517000714	0.7018108228206674	S-RB
11.44636537275	-1.197012634362675	0.8079386001049109	-1.4815638641441846	0.13845638007075736	0.21014784700027614	S-RA
82.046517441	-0.7500549623603933	0.36581884484783533	-2.0503453360156536	0.0403307434551956	0.08381046614085129	ast-RA
43.2046339395	-0.11676370825734883	0.4215604396911885	-0.2769797572629997	0.7817956496525691	0.8197204227650747	mtRNApol-RA
62.55839119225	-0.8885708886333167	0.39916554549993727	-2.2260711092196614	0.02600941874752801	0.06130247435173274	Pino-RA
62.55839119225	-0.8885708886333167	0.39916554549993727	-2.2260711092196614	0.02600941874752801	0.06130247435173274	Pino-RB
152.55797991974998	-0.5946491239848755	0.2760906244163616	-2.153818606632973	0.031254399947668966	0.06939127265991357	CG4552-RA
109.500538771	-0.9537446043594223	0.3067300585985968	-3.1093940017386523	0.00187471538183688	0.009030857636903951	l(2)10685-RA
125.02257092674999	-0.5338695504035594	0.27289294853106355	-1.9563332555028947	0.05042590909814859	0.09877446411039253	Tfb4-RA
357.43224010525	-0.3288580502485709	0.20768521192493478	-1.5834447103890696	0.1133201391631877	0.17900630533205716	Vps29-RA
238.97507579724999	-0.27519644286700023	0.23254812855989132	-1.1833956461882476	0.23665238201034747	0.31858718799439006	asRNA:CR43767-RA
641.55890723225	-0.6122634064681973	0.18547561065236537	-3.301045373646215	9.632530339707903e-4	0.005638013775825493	Tango14-RA
22.553071483500002	-3.6355603176600635	0.7028904278481096	-5.172300224361123	2.3122966377329945e-7	6.452966228677648e-6	CG5080-RB
127.48937872524999	-0.5326905980976917	0.2783808344599912	-1.9135318677056767	0.05567999786051786	0.10564185480478058	CG14341-RB
185.32112359025	-0.7778870099899016	0.2498600007716422	-3.1132914735754205	0.0018501319994782544	0.008945009535489162	Plap-RB
157.41544409875	-0.8713406529847882	0.2719802653661735	-3.203690722970954	0.0013567814084066887	0.0070994875278495555	Charon-RA
158.86122778625	-0.24927121942644812	0.256427457722164	-0.9720925428217223	0.33100451166379563	0.41252380632077335	CG4887-RA
39.85163921225	-0.343843096888043	0.43667554258804475	-0.7874109341003809	0.4310413480750532	0.5069181145391894	CG5126-RA
68.18696007075	-0.6794237350035045	0.3495752898027351	-1.9435691103536021	0.051947433826339054	0.10069763403499604	Tgt-RA
0	NA	NA	NA	NA	NA	CG5139-RA
0	NA	NA	NA	NA	NA	CG42329-RA
0	NA	NA	NA	NA	NA	CG5397-RA
35.83882213675	-1.5171282594015674	0.48852149674939993	-3.1055506656236638	0.0018992508038815255	0.009129102337843321	NLaz-RC
34.80844362525	-1.6029609801069116	0.5040109790384856	-3.1804088537216404	0.001470673956094592	0.007540339182643125	NLaz-RA
88.74487017599999	-1.048343163871721	0.32133418616590065	-3.262470067005181	0.0011044583599253476	0.00619583341182888	robo2-RA
1.00949260075	0.0779630308390475	2.6685776081696004	0.029215200862201265	0.9766929578738083	NA	CG33128-RA
29.7984624805	-0.7096886407274394	0.5101802253741978	-1.3910547791359607	0.16420881617878297	0.23922403308512566	CG7420-RA
0	NA	NA	NA	NA	NA	halo-RB
0	NA	NA	NA	NA	NA	haf-RB
0.78375180625	-1.9137329712295266	3.049754700861709	-0.6275039007854634	0.5303289800104052	NA	CG10869-RA
67.88097767775	-0.7400316263898388	0.3609360159155363	-2.0503125034854257	0.04033394522623671	0.08381046614085129	CG31935-RA
55.2959911795	-0.44132804223935457	0.389887504280765	-1.131936872543487	0.2576609753485669	0.33940842281526024	CG14352-RA
555.45077525275	-0.8905887522345016	0.20307580653449636	-4.385499028330673	1.157201747321909e-5	1.817988683322353e-4	RFeSP-RB
